INV,INVOICE,C/CODE,CUSTOMER  NAME,CUSTOMER ADDRESS,ITEM,ITEMS NAME,CTN RATE,QUANTITY,,T/O,NET VALUE
84,21-Sep-21,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,0,885
85,21-Sep-21,2206,INSAF SUPER STORE,NAWAB MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,1,0,310
85,21-Sep-21,2206,INSAF SUPER STORE,NAWAB MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
85,21-Sep-21,2206,INSAF SUPER STORE,NAWAB MARKET,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,1,0,370
86,21-Sep-21,2023,ARYANA S/S,Nawab Market,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620
86,21-Sep-21,2023,ARYANA S/S,Nawab Market,1760,DEEN'S MOZARELLA 200GM,22425,0,8,0,2760
86,21-Sep-21,2023,ARYANA S/S,Nawab Market,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740
87,21-Sep-21,2148,FRIENDS SUPER STORE,NAWAB MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,4,0,1380
88,21-Sep-21,9415,ASAD G/S,BANGASH MARKET,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740
88,21-Sep-21,9415,ASAD G/S,BANGASH MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590
89,21-Sep-21,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620
89,21-Sep-21,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
89,21-Sep-21,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590
90,21-Sep-21,8898,SS SUPER STORE,COL SHER KHAN MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930
90,21-Sep-21,8898,SS SUPER STORE,COL SHER KHAN MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,4,0,1380
90,21-Sep-21,8898,SS SUPER STORE,COL SHER KHAN MARKET,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,3,0,1110
90,21-Sep-21,8898,SS SUPER STORE,COL SHER KHAN MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,1,0,295
91,21-Sep-21,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,3,300,4050
91,21-Sep-21,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,3,225,5550
92,21-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,1,100,1350
92,21-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,1,75,1850
93,21-Sep-21,9030,CAFE 24,RASHAQAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,8,0,11600
93,21-Sep-21,9030,CAFE 24,RASHAQAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,4,0,7700
94,22-Sep-21,2032,PASHA JUICE,Nasir Bagh,1758,DEEN'S CHEDDAR 200GM,20150,0,4,62,1178
94,22-Sep-21,2032,PASHA JUICE,Nasir Bagh,1760,DEEN'S MOZARELLA 200GM,22425,0,8,138,2622
94,22-Sep-21,2032,PASHA JUICE,Nasir Bagh,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,8,148,2812
95,22-Sep-21,9448,GALAXY MART,NASIR BAGH ROAD,1761,DEEN'S MOZARELLA 400GM,23400,0,4,0,2600
95,22-Sep-21,9448,GALAXY MART,NASIR BAGH ROAD,1759,DEEN'S CHEDDAR 400GM,20700,0,4,0,2300
95,22-Sep-21,9448,GALAXY MART,NASIR BAGH ROAD,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,4,0,1480
96,22-Sep-21,2171,ASKARI 6,NASIR BAGH ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,53,1717
97,22-Sep-21,2034,ALYANZ SUPER STORE,Askari 6,1758,DEEN'S CHEDDAR 200GM,20150,0,4,37,1203
97,22-Sep-21,2034,ALYANZ SUPER STORE,Askari 6,1760,DEEN'S MOZARELLA 200GM,22425,0,4,41,1339
97,22-Sep-21,2034,ALYANZ SUPER STORE,Askari 6,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,4,44,1436
97,22-Sep-21,2034,ALYANZ SUPER STORE,Askari 6,1763,DEEN'S SLICE CHEESE 200GM,23600,0,4,35,1145
98,22-Sep-21,2046,TAJAMUL G/S,University Town,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930
98,22-Sep-21,2046,TAJAMUL G/S,University Town,1760,DEEN'S MOZARELLA 200GM,22425,0,3,0,1035
98,22-Sep-21,2046,TAJAMUL G/S,University Town,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,3,0,1110
98,22-Sep-21,2046,TAJAMUL G/S,University Town,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590
99,22-Sep-21,2043,GUL SUPER STORE,University Town,1760,DEEN'S MOZARELLA 200GM,22425,0,6,103,1967
99,22-Sep-21,2043,GUL SUPER STORE,University Town,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,88,1682
100,22-Sep-21,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620
100,22-Sep-21,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,0,885
101,22-Sep-21,2380,NOOR BAKER'S,OLD BARA ROAD,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,4,0,1480
102,22-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700
102,22-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700
103,23-Sep-21,9448,GALAXY MART,NASIR BAGH ROAD,1759,DEEN'S CHEDDAR 400GM,20700,0,4,0,2300
103,23-Sep-21,9448,GALAXY MART,NASIR BAGH ROAD,1761,DEEN'S MOZARELLA 400GM,23400,0,4,0,2600
103,23-Sep-21,9448,GALAXY MART,NASIR BAGH ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,4,0,1180
104,23-Sep-21,2136,MOHMAND G/S,SUPER MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620
104,23-Sep-21,2136,MOHMAND G/S,SUPER MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
104,23-Sep-21,2136,MOHMAND G/S,SUPER MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590
105,23-Sep-21,2354,HASSAN  GENERAL STORE,SUPER MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,0,885
106,23-Sep-21,2105,CAKE MAHAL BAKERS,M ZAI MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,1,0,310
106,23-Sep-21,2105,CAKE MAHAL BAKERS,M ZAI MARKET,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740
107,23-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700
107,23-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700
108,24-Sep-21,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620
108,24-Sep-21,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
109,24-Sep-21,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
109,24-Sep-21,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740
110,24-Sep-21,2190,RAFAY FAMILY MART,swati phattak,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
110,24-Sep-21,2190,RAFAY FAMILY MART,swati phattak,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,1,0,370
110,24-Sep-21,2190,RAFAY FAMILY MART,swati phattak,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,0,1770
110,24-Sep-21,2190,RAFAY FAMILY MART,swati phattak,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,1,0,900
111,24-Sep-21,3464,DAY & NIGHT,OLD BARA ROAD,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,3,55,1055
112,24-Sep-21,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,1,100,1350
112,24-Sep-21,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,1,75,1850
113,24-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700
113,24-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700
114,24-Sep-21,2313,YOUNAS GENERAL STORE,GUL BERG 2,1758,DEEN'S CHEDDAR 200GM,20150,0,24,0,7440
114,24-Sep-21,2313,YOUNAS GENERAL STORE,GUL BERG 2,1760,DEEN'S MOZARELLA 200GM,22425,0,24,0,8280
114,24-Sep-21,2313,YOUNAS GENERAL STORE,GUL BERG 2,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,24,0,8880
114,24-Sep-21,2313,YOUNAS GENERAL STORE,GUL BERG 2,1763,DEEN'S SLICE CHEESE 200GM,23600,0,24,0,7080
114,24-Sep-21,2313,YOUNAS GENERAL STORE,GUL BERG 2,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,5,0,7250
114,24-Sep-21,2313,YOUNAS GENERAL STORE,GUL BERG 2,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,5,0,9625
114,24-Sep-21,2313,YOUNAS GENERAL STORE,GUL BERG 2,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,5,0,4500
114,24-Sep-21,2313,YOUNAS GENERAL STORE,GUL BERG 2,1759,DEEN'S CHEDDAR 400GM,20700,0,6,0,3450
114,24-Sep-21,2313,YOUNAS GENERAL STORE,GUL BERG 2,1761,DEEN'S MOZARELLA 400GM,23400,0,6,0,3900
115,24-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,1,0,900
116,25-Sep-21,6544,CHATRAL,CAMPUS,1758,DEEN'S CHEDDAR 200GM,20150,0,4,0,1240
116,25-Sep-21,6544,CHATRAL,CAMPUS,1760,DEEN'S MOZARELLA 200GM,22425,0,4,0,1380
116,25-Sep-21,6544,CHATRAL,CAMPUS,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,4,0,1480
116,25-Sep-21,6544,CHATRAL,CAMPUS,1763,DEEN'S SLICE CHEESE 200GM,23600,0,4,0,1180
117,25-Sep-21,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
117,25-Sep-21,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740
118,25-Sep-21,6511,USMAN GENERAL STORE,FAQERA ABAD,1758,DEEN'S CHEDDAR 200GM,20150,0,6,0,1860
118,25-Sep-21,6511,USMAN GENERAL STORE,FAQERA ABAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,0,1770
118,25-Sep-21,6511,USMAN GENERAL STORE,FAQERA ABAD,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,1,27,873
119,25-Sep-21,2077,USAMA STORE,Gul Bahar,1760,DEEN'S MOZARELLA 200GM,22425,0,6,103,1967
120,25-Sep-21,2025,GUL G/S,Behram Market,1758,DEEN'S CHEDDAR 200GM,20150,0,1,0,310
120,25-Sep-21,2025,GUL G/S,Behram Market,1760,DEEN'S MOZARELLA 200GM,22425,0,1,0,345
120,25-Sep-21,2025,GUL G/S,Behram Market,1763,DEEN'S SLICE CHEESE 200GM,23600,0,1,0,295
121,25-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,5,500,6750
121,25-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,5,375,9250
122,25-Sep-21,2393,SAAD QURESHI,PHASE 6,1758,DEEN'S CHEDDAR 200GM,20150,0,1,0,310
122,25-Sep-21,2393,SAAD QURESHI,PHASE 6,1760,DEEN'S MOZARELLA 200GM,22425,0,1,0,345
123,25-Sep-21,2323,AZIZ TD,SITARA MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,4,400,5400
123,25-Sep-21,2323,AZIZ TD,SITARA MARKET,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,5,150,4350
124,27-Sep-21,9339,CHINA BAKERS,BOARD,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620
124,27-Sep-21,9339,CHINA BAKERS,BOARD,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
124,27-Sep-21,9339,CHINA BAKERS,BOARD,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740
124,27-Sep-21,9339,CHINA BAKERS,BOARD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590
125,27-Sep-21,9927,RIYAN GENERAL STORE,DEFENCE,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620
125,27-Sep-21,9927,RIYAN GENERAL STORE,DEFENCE,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
125,27-Sep-21,9927,RIYAN GENERAL STORE,DEFENCE,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740
125,27-Sep-21,9927,RIYAN GENERAL STORE,DEFENCE,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590
126,27-Sep-21,9373,BANGASH G/S,DEFENCE,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930
126,27-Sep-21,9373,BANGASH G/S,DEFENCE,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
126,27-Sep-21,9373,BANGASH G/S,DEFENCE,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740
126,27-Sep-21,9373,BANGASH G/S,DEFENCE,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590
127,27-Sep-21,9417,GULNAWAZ,,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930
127,27-Sep-21,9417,GULNAWAZ,,1760,DEEN'S MOZARELLA 200GM,22425,0,3,0,1035
128,27-Sep-21,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1760,DEEN'S MOZARELLA 200GM,22425,0,4,0,1380
129,27-Sep-21,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1760,DEEN'S MOZARELLA 200GM,22425,0,12,207,3933
130,27-Sep-21,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,2,0,1800
131,27-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700
131,27-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700
132,28-Sep-21,3452,KOKANE,ZUNGALI MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700
132,28-Sep-21,3452,KOKANE,ZUNGALI MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,1,75,1850
132,28-Sep-21,3452,KOKANE,ZUNGALI MARKET,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,1,30,870
133,28-Sep-21,2007,FAISAL STORE,Yousaf Zai Market,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930
133,28-Sep-21,2007,FAISAL STORE,Yousaf Zai Market,1760,DEEN'S MOZARELLA 200GM,22425,0,6,0,2070
133,28-Sep-21,2007,FAISAL STORE,Yousaf Zai Market,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,53,1717
134,28-Sep-21,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620
134,28-Sep-21,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
134,28-Sep-21,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740
134,28-Sep-21,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,0,885
135,28-Sep-21,2068,AL KHAIR G/S,HAJI TURANG ZAI MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,1,0,310
135,28-Sep-21,2068,AL KHAIR G/S,HAJI TURANG ZAI MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
135,28-Sep-21,2068,AL KHAIR G/S,HAJI TURANG ZAI MARKET,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,3,0,1110
135,28-Sep-21,2068,AL KHAIR G/S,HAJI TURANG ZAI MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,0,885
136,28-Sep-21,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1758,DEEN'S CHEDDAR 200GM,20150,0,6,93,1767
136,28-Sep-21,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1760,DEEN'S MOZARELLA 200GM,22425,0,6,103,1967
136,28-Sep-21,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,88,1682
137,28-Sep-21,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930
137,28-Sep-21,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,3,0,1035
137,28-Sep-21,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,0,885
138,28-Sep-21,2148,FRIENDS SUPER STORE,NAWAB MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
138,28-Sep-21,2148,FRIENDS SUPER STORE,NAWAB MARKET,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740
138,28-Sep-21,2148,FRIENDS SUPER STORE,NAWAB MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,4,0,1180
139,28-Sep-21,2023,ARYANA S/S,Nawab Market,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930
139,28-Sep-21,2023,ARYANA S/S,Nawab Market,1760,DEEN'S MOZARELLA 200GM,22425,0,3,0,1035
139,28-Sep-21,2023,ARYANA S/S,Nawab Market,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,3,0,1110
139,28-Sep-21,2023,ARYANA S/S,Nawab Market,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,0,885
140,28-Sep-21,9306,DIL PASAND,BANGHASH MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,4,0,1380
140,28-Sep-21,9306,DIL PASAND,BANGHASH MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,0,885
141,28-Sep-21,9415,ASAD G/S,BANGASH MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,1,0,310
141,28-Sep-21,9415,ASAD G/S,BANGASH MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,1,0,345
141,28-Sep-21,9415,ASAD G/S,BANGASH MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590
142,28-Sep-21,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,1,0,310
142,28-Sep-21,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,1,0,345
142,28-Sep-21,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,0,885
143,28-Sep-21,2014,LALAZAR G/S,Bangash Market,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620
143,28-Sep-21,2014,LALAZAR G/S,Bangash Market,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
143,28-Sep-21,2014,LALAZAR G/S,Bangash Market,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740
144,28-Sep-21,8898,SS SUPER STORE,COL SHER KHAN MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,1,0,345
144,28-Sep-21,8898,SS SUPER STORE,COL SHER KHAN MARKET,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740
144,28-Sep-21,8898,SS SUPER STORE,COL SHER KHAN MARKET,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590
145,28-Sep-21,2161,SAMI GENERAL STORE,JAMAL UD DIN MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
145,28-Sep-21,2161,SAMI GENERAL STORE,JAMAL UD DIN MARKET,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740
146,28-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700
146,28-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700
147,28-Sep-21,9929,I B TRDER,,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,10,630,8370
148,29-Sep-21,9448,GALAXY MART,NASIR BAGH ROAD,1759,DEEN'S CHEDDAR 400GM,20700,0,4,0,2300
148,29-Sep-21,9448,GALAXY MART,NASIR BAGH ROAD,1761,DEEN'S MOZARELLA 400GM,23400,0,4,0,2600
148,29-Sep-21,9448,GALAXY MART,NASIR BAGH ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,4,0,1180
149,29-Sep-21,2171,ASKARI 6,NASIR BAGH ROAD,1758,DEEN'S CHEDDAR 200GM,20150,0,3,29,901
149,29-Sep-21,2171,ASKARI 6,NASIR BAGH ROAD,1760,DEEN'S MOZARELLA 200GM,22425,0,6,62,2008
149,29-Sep-21,2171,ASKARI 6,NASIR BAGH ROAD,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,3,33,1077
149,29-Sep-21,2171,ASKARI 6,NASIR BAGH ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,8,70,2290
150,29-Sep-21,2034,ALYANZ SUPER STORE,Askari 6,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930
150,29-Sep-21,2034,ALYANZ SUPER STORE,Askari 6,1760,DEEN'S MOZARELLA 200GM,22425,0,3,0,1035
150,29-Sep-21,2034,ALYANZ SUPER STORE,Askari 6,1763,DEEN'S SLICE CHEESE 200GM,23600,0,6,50,1720
151,29-Sep-21,9339,CHINA BAKERS,BOARD,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620
151,29-Sep-21,9339,CHINA BAKERS,BOARD,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
151,29-Sep-21,9339,CHINA BAKERS,BOARD,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740
151,29-Sep-21,9339,CHINA BAKERS,BOARD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,2,0,590
152,29-Sep-21,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
152,29-Sep-21,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,4,0,1180
153,29-Sep-21,2361,DASH MART,OL;D BARA ROAD,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930
153,29-Sep-21,2361,DASH MART,OL;D BARA ROAD,1760,DEEN'S MOZARELLA 200GM,22425,0,3,0,1035
153,29-Sep-21,2361,DASH MART,OL;D BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,0,885
154,29-Sep-21,2380,NOOR BAKER'S,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620
154,29-Sep-21,2380,NOOR BAKER'S,OLD BARA ROAD,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690
154,29-Sep-21,2380,NOOR BAKER'S,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,4,0,1180
155,29-Sep-21,9433,AL MIRAJ MART,OLD BARA ROASD,1758,DEEN'S CHEDDAR 200GM,20150,0,1,9,301
155,29-Sep-21,9433,AL MIRAJ MART,OLD BARA ROASD,1760,DEEN'S MOZARELLA 200GM,22425,0,4,41,1339
155,29-Sep-21,9433,AL MIRAJ MART,OLD BARA ROASD,1761,DEEN'S MOZARELLA 400GM,23400,0,2,39,1261
155,29-Sep-21,9433,AL MIRAJ MART,OLD BARA ROASD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,3,26,859
156,29-Sep-21,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,3,300,4050
156,29-Sep-21,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,3,225,5550
157,29-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700
157,29-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700
158,30-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700
158,30-Sep-21,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700
159,30-Sep-21,2232,MASOOD  G/S,SITARA MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,3,300,4050
159,30-Sep-21,2232,MASOOD  G/S,SITARA MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,3,225,5550
160,30-Sep-21,2136,MOHMAND G/S,SUPER MARKET,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930
160,30-Sep-21,2136,MOHMAND G/S,SUPER MARKET,1760,DEEN'S MOZARELLA 200GM,22425,0,3,0,1035
161,30-Sep-21,9375,SHINWARI G/S,KHATTAK MARKET,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,1,30,870
162,30-Sep-21,9030,CAFE 24,RASHAQAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,8,0,11600
162,30-Sep-21,9030,CAFE 24,RASHAQAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,4,0,7700
